quarter_day,feature,shap_value,updated_at
2024Q4_day7,unemployment rate,-0.088982238,2026-04-30 38:31:0
2024Q4_day7,analyst sentiment score,-0.355206839,2026-04-30 38:31:0
2024Q4_day7,analyst consensus strength,-0.345304225,2026-04-30 38:31:0
2024Q4_day7,analyst bullish ratio,0.115896995,2026-04-30 38:31:0
2024Q4_day8,analyst bearish ratio,-0.061341366,2026-04-30 38:31:0
2024Q4_day8,analyst coverage,0.526642709,2026-04-30 38:31:0
2024Q4_day8,analyst rating momentum,0.471905918,2026-04-30 38:31:0
2024Q4_day8,analyst positive momentum,-0.139741671,2026-04-30 38:31:0
2024Q4_day8,analyst price target upside,0.119832458,2026-04-30 38:31:0
2024Q4_day8,reaction days,0.135210487,2026-04-30 38:31:0
2024Q4_day8,cortex sentiment,-0.770995686,2026-04-30 38:31:0
2024Q4_day8,earnings surprise pct,0.91701499,2026-04-30 38:31:0
2024Q4_day8,actual eps,0.345030759,2026-04-30 38:31:0
2024Q4_day8,operating margin,-0.3391846,2026-04-30 38:31:0
2024Q4_day8,guidance surprise pct,1.173626734,2026-04-30 38:31:0
2024Q4_day8,guidance eps,1.177717751,2026-04-30 38:31:0
2024Q4_day8,china rev yoy,-0.241294728,2026-04-30 38:31:0
2024Q4_day8,revenue qoq,0.268606629,2026-04-30 38:31:0
2024Q4_day8,beta sp500,-0.189473319,2026-04-30 38:31:0
2024Q4_day8,beta sp500 it,0.075949571,2026-04-30 38:31:0
2024Q4_day8,beta nasdaq,0.246103204,2026-04-30 38:31:0
2024Q4_day8,cadence return 30d,-0.010083769,2026-04-30 38:31:0
2024Q4_day8,siemens return 30d,0.136422274,2026-04-30 38:31:0
2024Q4_day8,vix,-0.658214822,2026-04-30 38:31:0
2024Q4_day8,vix change 30d,-0.498233292,2026-04-30 38:31:0
2024Q4_day8,high volatility,-0.502929715,2026-04-30 38:31:0
2024Q4_day8,cpi,-0.223973504,2026-04-30 38:31:0
2024Q4_day8,unemployment rate,-0.053032249,2026-04-30 38:31:0
2024Q4_day8,analyst sentiment score,-1.429170979,2026-04-30 38:31:0
2024Q4_day8,analyst consensus strength,-0.147346124,2026-04-30 38:31:0
2024Q4_day8,analyst bullish ratio,-0.085462648,2026-04-30 38:31:0
2024Q4_day9,analyst bearish ratio,-0.076853926,2026-04-30 38:31:0
2024Q4_day9,analyst coverage,-0.072449234,2026-04-30 38:31:0
2024Q4_day9,analyst rating momentum,-0.01852926,2026-04-30 38:31:0
2024Q4_day9,analyst positive momentum,0.143832455,2026-04-30 38:31:0
2024Q4_day9,analyst price target upside,0.324903415,2026-04-30 38:31:0
2024Q4_day9,reaction days,0.020046955,2026-04-30 38:31:0
2024Q4_day9,cortex sentiment,-1.221920513,2026-04-30 38:31:0
2024Q4_day9,earnings surprise pct,0.174773353,2026-04-30 38:31:0
2024Q4_day9,actual eps,0.507678247,2026-04-30 38:31:0
2024Q4_day9,operating margin,-0.105576395,2026-04-30 38:31:0
2024Q4_day9,guidance surprise pct,0.33800236,2026-04-30 38:31:0
2024Q4_day9,guidance eps,0.022330001,2026-04-30 38:31:0
2024Q4_day9,china rev yoy,-0.136836248,2026-04-30 38:31:0
2024Q4_day9,revenue qoq,0.054427986,2026-04-30 38:31:0
2024Q4_day9,beta sp500,0.17850884,2026-04-30 38:31:0
2024Q4_day9,beta sp500 it,-0.167226916,2026-04-30 38:31:0
2024Q4_day9,beta nasdaq,-0.123899347,2026-04-30 38:31:0
2024Q4_day9,cadence return 30d,-0.278009493,2026-04-30 38:31:0
2024Q4_day9,siemens return 30d,-0.009431751,2026-04-30 38:31:0
2024Q4_day9,vix,-0.824214317,2026-04-30 38:31:0
2024Q4_day9,vix change 30d,-0.113436093,2026-04-30 38:31:0
2024Q4_day9,high volatility,-1.292933246,2026-04-30 38:31:0
2024Q4_day9,cpi,-0.107888902,2026-04-30 38:31:0
2024Q4_day9,unemployment rate,0.090332202,2026-04-30 38:31:0
2024Q4_day9,analyst sentiment score,-0.38969929,2026-04-30 38:31:0
2024Q4_day9,analyst consensus strength,0.807910099,2026-04-30 38:31:0
2024Q4_day9,analyst bullish ratio,0.104940007,2026-04-30 38:31:0
2024Q4_day10,analyst bearish ratio,-0.301216379,2026-04-30 38:31:0
2024Q4_day10,analyst coverage,-0.028639274,2026-04-30 38:31:0
2024Q4_day10,analyst rating momentum,-0.5328739,2026-04-30 38:31:0
2024Q4_day10,analyst positive momentum,-0.024179925,2026-04-30 38:31:0
2024Q4_day10,analyst price target upside,-0.016611211,2026-04-30 38:31:0
2024Q4_day10,reaction days,0.333078055,2026-04-30 38:31:0
2024Q4_day10,cortex sentiment,-0.829724165,2026-04-30 38:31:0
2024Q4_day10,earnings surprise pct,0.729940451,2026-04-30 38:31:0
2024Q4_day10,actual eps,0.418665295,2026-04-30 38:31:0
2024Q4_day10,operating margin,0.521655406,2026-04-30 38:31:0
2024Q4_day10,guidance surprise pct,0.60725434,2026-04-30 38:31:0
2024Q4_day10,guidance eps,1.899534226,2026-04-30 38:31:0
2024Q4_day10,china rev yoy,0.244245529,2026-04-30 38:31:0
2024Q4_day10,revenue qoq,0.144620018,2026-04-30 38:31:0
2024Q4_day10,beta sp500,0.110619944,2026-04-30 38:31:0
2024Q4_day10,beta sp500 it,0.118139189,2026-04-30 38:31:0
2024Q4_day10,beta nasdaq,-0.578301774,2026-04-30 38:31:0
2024Q4_day10,cadence return 30d,-0.083665018,2026-04-30 38:31:0
2024Q4_day10,siemens return 30d,0.253547391,2026-04-30 38:31:0
2024Q4_day10,vix,-0.424448592,2026-04-30 38:31:0
2024Q4_day10,vix change 30d,-1.102594923,2026-04-30 38:31:0
2024Q4_day10,high volatility,-0.426202225,2026-04-30 38:31:0
2024Q4_day10,cpi,0.511231655,2026-04-30 38:31:0
2024Q4_day10,unemployment rate,0.374067515,2026-04-30 38:31:0
2024Q4_day10,analyst sentiment score,-0.537202406,2026-04-30 38:31:0
2024Q4_day10,analyst consensus strength,0.285434783,2026-04-30 38:31:0
2024Q4_day10,analyst bullish ratio,-0.109952106,2026-04-30 38:31:0
2025Q1_day1,analyst bearish ratio,-0.511161476,2026-04-30 38:31:0
2025Q1_day1,analyst coverage,-0.277339796,2026-04-30 38:31:0
2025Q1_day1,analyst rating momentum,0.468866631,2026-04-30 38:31:0
2025Q1_day1,analyst positive momentum,-0.082197925,2026-04-30 38:31:0
2025Q1_day1,analyst price target upside,0.101323204,2026-04-30 38:31:0
2025Q1_day1,reaction days,0.090032361,2026-04-30 38:31:0
2025Q1_day1,cortex sentiment,0.642481954,2026-04-30 38:31:0
2025Q1_day1,earnings surprise pct,1.775575349,2026-04-30 38:31:0
2025Q1_day1,actual eps,2.13126814,2026-04-30 38:31:0
2025Q1_day1,operating margin,-0.047713563,2026-04-30 38:31:0
2025Q1_day1,guidance surprise pct,0.977374693,2026-04-30 38:31:0
2025Q1_day1,guidance eps,-0.10998553,2026-04-30 38:31:0
2025Q1_day1,china rev yoy,0.443080328,2026-04-30 38:31:0
2025Q1_day1,revenue qoq,-0.350333865,2026-04-30 38:31:0
2025Q1_day1,beta sp500,0.065032669,2026-04-30 38:31:0
2025Q1_day1,beta sp500 it,-0.329190758,2026-04-30 38:31:0
2025Q1_day1,beta nasdaq,-0.176660048,2026-04-30 38:31:0
2025Q1_day1,cadence return 30d,-0.251178729,2026-04-30 38:31:0
2025Q1_day1,siemens return 30d,-0.182362578,2026-04-30 38:31:0
2025Q1_day1,vix,-0.669561352,2026-04-30 38:31:0
2025Q1_day1,vix change 30d,-0.674134397,2026-04-30 38:31:0
2025Q1_day1,high volatility,0.016666956,2026-04-30 38:31:0
2025Q1_day1,cpi,-0.331458838,2026-04-30 38:31:0
2025Q1_day1,unemployment rate,0.066162428,2026-04-30 38:31:0
2025Q1_day1,analyst sentiment score,0.230775491,2026-04-30 38:31:0
2025Q1_day1,analyst consensus strength,-0.153958909,2026-04-30 38:31:0
2025Q1_day1,analyst bullish ratio,-0.215375667,2026-04-30 38:31:0
2025Q1_day2,analyst bearish ratio,-0.069157388,2026-04-30 38:31:0
2025Q1_day2,analyst coverage,0.353917563,2026-04-30 38:31:0
2025Q1_day2,analyst rating momentum,0.058232289,2026-04-30 38:31:0
2025Q1_day2,analyst positive momentum,-0.159364288,2026-04-30 38:31:0
2025Q1_day2,analyst price target upside,0.24677533,2026-04-30 38:31:0
2025Q1_day2,reaction days,-0.07045843,2026-04-30 38:31:0
2025Q1_day2,cortex sentiment,-0.091184294,2026-04-30 38:31:0
2025Q1_day2,earnings surprise pct,1.045164385,2026-04-30 38:31:0
2025Q1_day2,actual eps,0.615314917,2026-04-30 38:31:0
2025Q1_day2,operating margin,-0.25157574,2026-04-30 38:31:0
2025Q1_day2,guidance surprise pct,0.267991447,2026-04-30 38:31:0
2025Q1_day2,guidance eps,1.120890402,2026-04-30 38:31:0
2025Q1_day2,china rev yoy,0.368694151,2026-04-30 38:31:0
2025Q1_day2,revenue qoq,-0.191192324,2026-04-30 38:31:0
2025Q1_day2,beta sp500,0.137516011,2026-04-30 38:31:0
2025Q1_day2,beta sp500 it,-0.626108106,2026-04-30 38:31:0
2025Q1_day2,beta nasdaq,-0.175385319,2026-04-30 38:31:0
2025Q1_day2,cadence return 30d,-0.00931768,2026-04-30 38:31:0
2025Q1_day2,siemens return 30d,-0.272905025,2026-04-30 38:31:0
2025Q1_day2,vix,-0.868253187,2026-04-30 38:31:0
2025Q1_day2,vix change 30d,-0.733889778,2026-04-30 38:31:0
2025Q1_day2,high volatility,-0.253903636,2026-04-30 38:31:0
2025Q1_day2,cpi,-0.056198706,2026-04-30 38:31:0
2025Q1_day2,unemployment rate,-0.67146937,2026-04-30 38:31:0
2025Q1_day2,analyst sentiment score,-1.772420092,2026-04-30 38:31:0
2025Q1_day2,analyst consensus strength,-0.182059553,2026-04-30 38:31:0
2025Q1_day2,analyst bullish ratio,0.137305976,2026-04-30 38:31:0
2025Q1_day3,analyst bearish ratio,-0.824251453,2026-04-30 38:31:0
2025Q1_day3,analyst coverage,-0.149919053,2026-04-30 38:31:0
2025Q1_day3,analyst rating momentum,-0.157874357,2026-04-30 38:31:0
2025Q1_day3,analyst positive momentum,0.416501333,2026-04-30 38:31:0
2025Q1_day3,analyst price target upside,0.072995638,2026-04-30 38:31:0
2025Q1_day3,reaction days,0.226597797,2026-04-30 38:31:0
2025Q1_day3,cortex sentiment,-0.415245716,2026-04-30 38:31:0
2025Q1_day3,earnings surprise pct,-0.478339888,2026-04-30 38:31:0
2025Q1_day3,actual eps,1.26092433,2026-04-30 38:31:0
2025Q1_day3,operating margin,0.064618952,2026-04-30 38:31:0
2025Q1_day3,guidance surprise pct,1.104961184,2026-04-30 38:31:0
2025Q1_day3,guidance eps,3.155742624,2026-04-30 38:31:0
2025Q1_day3,china rev yoy,-0.625233882,2026-04-30 38:31:0
2025Q1_day3,revenue qoq,0.517408995,2026-04-30 38:31:0
2025Q1_day3,beta sp500,-0.086234256,2026-04-30 38:31:0
2025Q1_day3,beta sp500 it,0.086198671,2026-04-30 38:31:0
2025Q1_day3,beta nasdaq,-0.013653674,2026-04-30 38:31:0
2025Q1_day3,cadence return 30d,-0.1272709,2026-04-30 38:31:0
2025Q1_day3,siemens return 30d,-0.170949878,2026-04-30 38:31:0
2025Q1_day3,vix,-0.235245632,2026-04-30 38:31:0
2025Q1_day3,vix change 30d,-1.158586848,2026-04-30 38:31:0
2025Q1_day3,high volatility,-0.024710416,2026-04-30 38:31:0
2025Q1_day3,cpi,-0.124858321,2026-04-30 38:31:0
2025Q1_day3,unemployment rate,-0.339020802,2026-04-30 38:31:0
2025Q1_day3,analyst sentiment score,-0.770007715,2026-04-30 38:31:0
2025Q1_day3,analyst consensus strength,0.377144765,2026-04-30 38:31:0
2025Q1_day3,analyst bullish ratio,-0.160600526,2026-04-30 38:31:0
2025Q1_day4,analyst bearish ratio,0.107536085,2026-04-30 38:31:0
2025Q1_day4,analyst coverage,-0.219286883,2026-04-30 38:31:0
2025Q1_day4,analyst rating momentum,0.227376555,2026-04-30 38:31:0
2025Q1_day4,analyst positive momentum,0.205652322,2026-04-30 38:31:0
2025Q1_day4,analyst price target upside,0.519721767,2026-04-30 38:31:0
2025Q1_day4,reaction days,0.114887211,2026-04-30 38:31:0
2025Q1_day4,cortex sentiment,-0.098807117,2026-04-30 38:31:0
2025Q1_day4,earnings surprise pct,0.858840524,2026-04-30 38:31:0
2025Q1_day4,actual eps,1.577523069,2026-04-30 38:31:0
2025Q1_day4,operating margin,-0.215649716,2026-04-30 38:31:0
2025Q1_day4,guidance surprise pct,1.247003188,2026-04-30 38:31:0
2025Q1_day4,guidance eps,0.683181622,2026-04-30 38:31:0
2025Q1_day4,china rev yoy,-0.019256453,2026-04-30 38:31:0
2025Q1_day4,revenue qoq,0.027525745,2026-04-30 38:31:0
2025Q1_day4,beta sp500,0.075672119,2026-04-30 38:31:0
2025Q1_day4,beta sp500 it,-0.034868713,2026-04-30 38:31:0
2025Q1_day4,beta nasdaq,0.064413955,2026-04-30 38:31:0
2025Q1_day4,cadence return 30d,0.473435417,2026-04-30 38:31:0
2025Q1_day4,siemens return 30d,0.295634906,2026-04-30 38:31:0
2025Q1_day4,vix,0.034577296,2026-04-30 38:31:0
2025Q1_day4,vix change 30d,-0.627769763,2026-04-30 38:31:0
2025Q1_day4,high volatility,-0.844620414,2026-04-30 38:31:0
2025Q1_day4,cpi,0.286590167,2026-04-30 38:31:0
2025Q1_day4,unemployment rate,0.262814038,2026-04-30 38:31:0
2025Q1_day4,analyst sentiment score,0.383602405,2026-04-30 38:31:0
2025Q1_day4,analyst consensus strength,-0.181194188,2026-04-30 38:31:0
2025Q1_day4,analyst bullish ratio,-0.068864597,2026-04-30 38:31:0
2025Q1_day5,analyst bearish ratio,-0.491845249,2026-04-30 38:31:0
2025Q1_day5,analyst coverage,-0.117741332,2026-04-30 38:31:0
2025Q1_day5,analyst rating momentum,0.298971153,2026-04-30 38:31:0
2025Q1_day5,analyst positive momentum,-0.139948614,2026-04-30 38:31:0
2025Q1_day5,analyst price target upside,0.278095959,2026-04-30 38:31:0
2025Q1_day5,reaction days,0.111899379,2026-04-30 38:31:0
2025Q1_day5,cortex sentiment,-0.305565783,2026-04-30 38:31:0
2025Q1_day5,earnings surprise pct,0.111385166,2026-04-30 38:31:0
2025Q1_day5,actual eps,0.85112567,2026-04-30 38:31:0
2025Q1_day5,operating margin,-0.897340791,2026-04-30 38:31:0
2025Q1_day5,guidance surprise pct,0.687862305,2026-04-30 38:31:0
2025Q1_day5,guidance eps,-0.178283946,2026-04-30 38:31:0
2025Q1_day5,china rev yoy,0.361798355,2026-04-30 38:31:0
2025Q1_day5,revenue qoq,0.233222206,2026-04-30 38:31:0
2025Q1_day5,beta sp500,0.140001295,2026-04-30 38:31:0
2025Q1_day5,beta sp500 it,0.456301868,2026-04-30 38:31:0
2025Q1_day5,beta nasdaq,-0.284674956,2026-04-30 38:31:0
2025Q1_day5,cadence return 30d,0.524208959,2026-04-30 38:31:0
2025Q1_day5,siemens return 30d,0.279657469,2026-04-30 38:31:0
2025Q1_day5,vix,-0.518277644,2026-04-30 38:31:0
2025Q1_day5,vix change 30d,0.167810074,2026-04-30 38:31:0
2025Q1_day5,high volatility,-0.953146756,2026-04-30 38:31:0
2025Q1_day5,cpi,-0.247354248,2026-04-30 38:31:0
2025Q1_day5,unemployment rate,-0.182576917,2026-04-30 38:31:0
2025Q1_day5,analyst sentiment score,-0.817386625,2026-04-30 38:31:0
2025Q1_day5,analyst consensus strength,-0.316967293,2026-04-30 38:31:0
2025Q1_day5,analyst bullish ratio,0.36692492,2026-04-30 38:31:0
2025Q1_day6,analyst bearish ratio,-0.07765632,2026-04-30 38:31:0
2025Q1_day6,analyst coverage,0.105751491,2026-04-30 38:31:0
2025Q1_day6,analyst rating momentum,-0.17110541,2026-04-30 38:31:0
2025Q1_day6,analyst positive momentum,-0.54618099,2026-04-30 38:31:0
2025Q1_day6,analyst price target upside,0.204011472,2026-04-30 38:31:0
2025Q1_day6,reaction days,-0.232450995,2026-04-30 38:31:0
2025Q1_day6,cortex sentiment,-0.541180428,2026-04-30 38:31:0
2025Q1_day6,earnings surprise pct,-0.020989023,2026-04-30 38:31:0
2025Q1_day6,actual eps,1.9923656,2026-04-30 38:31:0
2025Q1_day6,operating margin,0.273408817,2026-04-30 38:31:0
2025Q1_day6,guidance surprise pct,0.863452275,2026-04-30 38:31:0
2025Q1_day6,guidance eps,1.558224007,2026-04-30 38:31:0
2025Q1_day6,china rev yoy,-0.253894793,2026-04-30 38:31:0
2025Q1_day6,revenue qoq,0.163043814,2026-04-30 38:31:0
2025Q1_day6,beta sp500,0.05994313,2026-04-30 38:31:0
2025Q1_day6,beta sp500 it,0.079206024,2026-04-30 38:31:0
2025Q1_day6,beta nasdaq,0.38170605,2026-04-30 38:31:0
2025Q1_day6,cadence return 30d,0.219747631,2026-04-30 38:31:0
2025Q1_day6,siemens return 30d,0.086617099,2026-04-30 38:31:0
2025Q1_day6,vix,-1.227443718,2026-04-30 38:31:0
2025Q1_day6,vix change 30d,-0.880023148,2026-04-30 38:31:0
2025Q1_day6,high volatility,-0.461354467,2026-04-30 38:31:0
2025Q1_day6,cpi,0.028011712,2026-04-30 38:31:0
2025Q1_day6,unemployment rate,-0.339061117,2026-04-30 38:31:0
2025Q1_day6,analyst sentiment score,0.947006005,2026-04-30 38:31:0
2025Q1_day6,analyst consensus strength,0.454918217,2026-04-30 38:31:0
2025Q1_day6,analyst bullish ratio,0.180635496,2026-04-30 38:31:0
2025Q1_day7,analyst bearish ratio,0.021611058,2026-04-30 38:31:0
2025Q1_day7,analyst coverage,-0.063662691,2026-04-30 38:31:0
2025Q1_day7,analyst rating momentum,-0.285575538,2026-04-30 38:31:0
2025Q1_day7,analyst positive momentum,0.023244156,2026-04-30 38:31:0
2025Q1_day7,analyst price target upside,0.201550508,2026-04-30 38:31:0
2025Q1_day7,reaction days,-0.098352115,2026-04-30 38:31:0
2025Q1_day7,cortex sentiment,-0.29949415,2026-04-30 38:31:0
2025Q1_day7,earnings surprise pct,0.706844571,2026-04-30 38:31:0
2025Q1_day7,actual eps,-0.344684535,2026-04-30 38:31:0
2025Q1_day7,operating margin,-0.258115503,2026-04-30 38:31:0
2025Q1_day7,guidance surprise pct,0.55183668,2026-04-30 38:31:0
2025Q1_day7,guidance eps,1.932612594,2026-04-30 38:31:0
2025Q1_day7,china rev yoy,0.166965937,2026-04-30 38:31:0
2025Q1_day7,revenue qoq,-0.400644471,2026-04-30 38:31:0
2025Q1_day7,beta sp500,0.145810887,2026-04-30 38:31:0
2025Q1_day7,beta sp500 it,-0.464191197,2026-04-30 38:31:0
2025Q1_day7,beta nasdaq,0.324807316,2026-04-30 38:31:0
2025Q1_day7,cadence return 30d,-0.141337396,2026-04-30 38:31:0
2025Q1_day7,siemens return 30d,-0.028090857,2026-04-30 38:31:0
2025Q1_day7,vix,0.262898324,2026-04-30 38:31:0
2025Q1_day7,vix change 30d,-1.043581784,2026-04-30 38:31:0
2025Q1_day7,high volatility,-1.098559093,2026-04-30 38:31:0
2025Q1_day7,cpi,-0.175079798,2026-04-30 38:31:0
2025Q1_day7,unemployment rate,0.311513655,2026-04-30 38:31:0
2025Q1_day7,analyst sentiment score,-1.411607645,2026-04-30 38:31:0
2025Q1_day7,analyst consensus strength,-0.849646679,2026-04-30 38:31:0
2025Q1_day7,analyst bullish ratio,-0.135347658,2026-04-30 38:31:0
2025Q1_day8,analyst bearish ratio,0.16552224,2026-04-30 38:31:0
2025Q1_day8,analyst coverage,0.360078525,2026-04-30 38:31:0
2025Q1_day8,analyst rating momentum,-0.138948409,2026-04-30 38:31:0
2025Q1_day8,analyst positive momentum,-0.123427982,2026-04-30 38:31:0
2025Q1_day8,analyst price target upside,0.380780147,2026-04-30 38:31:0
2025Q1_day8,reaction days,-0.22394834,2026-04-30 38:31:0
2025Q1_day8,cortex sentiment,-0.733112465,2026-04-30 38:31:0
2025Q1_day8,earnings surprise pct,0.914254334,2026-04-30 38:31:0
2025Q1_day8,actual eps,1.069531233,2026-04-30 38:31:0
2025Q1_day8,operating margin,-0.152942008,2026-04-30 38:31:0
2025Q1_day8,guidance surprise pct,0.820664607,2026-04-30 38:31:0
2025Q1_day8,guidance eps,-0.692996412,2026-04-30 38:31:0
2025Q1_day8,china rev yoy,-0.197474524,2026-04-30 38:31:0
2025Q1_day8,revenue qoq,0.136052614,2026-04-30 38:31:0
2025Q1_day8,beta sp500,-0.29468821,2026-04-30 38:31:0
2025Q1_day8,beta sp500 it,0.017695266,2026-04-30 38:31:0
2025Q1_day8,beta nasdaq,0.13406175,2026-04-30 38:31:0
2025Q1_day8,cadence return 30d,-0.10276476,2026-04-30 38:31:0
2025Q1_day8,siemens return 30d,0.051139131,2026-04-30 38:31:0
2025Q1_day8,vix,-0.881366283,2026-04-30 38:31:0
2025Q1_day8,vix change 30d,-0.50330564,2026-04-30 38:31:0
2025Q1_day8,high volatility,-0.094891915,2026-04-30 38:31:0
2025Q1_day8,cpi,0.047091888,2026-04-30 38:31:0
2025Q1_day8,unemployment rate,-0.175959381,2026-04-30 38:31:0
2025Q1_day8,analyst sentiment score,-0.365470157,2026-04-30 38:31:0
2025Q1_day8,analyst consensus strength,0.214382937,2026-04-30 38:31:0
2025Q1_day8,analyst bullish ratio,-0.614982384,2026-04-30 38:31:0
2025Q1_day9,analyst bearish ratio,0.347722219,2026-04-30 38:31:0
2025Q1_day9,analyst coverage,-0.100876422,2026-04-30 38:31:0
2025Q1_day9,analyst rating momentum,0.12764698,2026-04-30 38:31:0
2025Q1_day9,analyst positive momentum,0.359174077,2026-04-30 38:31:0
2025Q1_day9,analyst price target upside,-0.124334739,2026-04-30 38:31:0
2025Q1_day9,reaction days,0.0081118,2026-04-30 38:31:0
2025Q1_day9,cortex sentiment,-0.673129218,2026-04-30 38:31:0
2025Q1_day9,earnings surprise pct,0.329747887,2026-04-30 38:31:0
2025Q1_day9,actual eps,1.840961946,2026-04-30 38:31:0
2025Q1_day9,operating margin,-0.257031628,2026-04-30 38:31:0
2025Q1_day9,guidance surprise pct,0.466671932,2026-04-30 38:31:0
2025Q1_day9,guidance eps,0.922633419,2026-04-30 38:31:0
2025Q1_day9,china rev yoy,-0.360644858,2026-04-30 38:31:0
2025Q1_day9,revenue qoq,-0.118704214,2026-04-30 38:31:0
2025Q1_day9,beta sp500,0.095235978,2026-04-30 38:31:0
2025Q1_day9,beta sp500 it,-0.099858121,2026-04-30 38:31:0
2025Q1_day9,beta nasdaq,-0.028016058,2026-04-30 38:31:0
2025Q1_day9,cadence return 30d,-0.158799634,2026-04-30 38:31:0
2025Q1_day9,siemens return 30d,-0.454341093,2026-04-30 38:31:0
2025Q1_day9,vix,-0.239203394,2026-04-30 38:31:0
2025Q1_day9,vix change 30d,0.477466536,2026-04-30 38:31:0
2025Q1_day9,high volatility,-0.390799185,2026-04-30 38:31:0
2025Q1_day9,cpi,0.067579235,2026-04-30 38:31:0
2025Q1_day9,unemployment rate,0.207816827,2026-04-30 38:31:0
2025Q1_day9,analyst sentiment score,-1.261598298,2026-04-30 38:31:0
2025Q1_day9,analyst consensus strength,0.510754397,2026-04-30 38:31:0
2025Q1_day9,analyst bullish ratio,0.060698639,2026-04-30 38:31:0
2025Q1_day10,analyst bearish ratio,0.48955707,2026-04-30 38:31:0
2025Q1_day10,analyst coverage,-0.219909899,2026-04-30 38:31:0
2025Q1_day10,analyst rating momentum,0.545418577,2026-04-30 38:31:0
2025Q1_day10,analyst positive momentum,0.232546648,2026-04-30 38:31:0
2025Q1_day10,analyst price target upside,0.260608017,2026-04-30 38:31:0
2025Q1_day10,reaction days,0.196804891,2026-04-30 38:31:0
2025Q1_day10,cortex sentiment,-0.649117171,2026-04-30 38:31:0
2025Q1_day10,earnings surprise pct,1.520318995,2026-04-30 38:31:0
2025Q1_day10,actual eps,0.884215922,2026-04-30 38:31:0
2025Q1_day10,operating margin,-0.590120911,2026-04-30 38:31:0
2025Q1_day10,guidance surprise pct,0.129688123,2026-04-30 38:31:0
2025Q1_day10,guidance eps,0.688492549,2026-04-30 38:31:0
2025Q1_day10,china rev yoy,0.092999695,2026-04-30 38:31:0
2025Q1_day10,revenue qoq,-0.016976547,2026-04-30 38:31:0
2025Q1_day10,beta sp500,0.365691237,2026-04-30 38:31:0
2025Q1_day10,beta sp500 it,-0.585330559,2026-04-30 38:31:0
2025Q1_day10,beta nasdaq,0.043076381,2026-04-30 38:31:0
2025Q1_day10,cadence return 30d,-0.545393768,2026-04-30 38:31:0
2025Q1_day10,siemens return 30d,0.227913689,2026-04-30 38:31:0
2025Q1_day10,vix,-0.447229357,2026-04-30 38:31:0
2025Q1_day10,vix change 30d,-0.190195014,2026-04-30 38:31:0
2025Q1_day10,high volatility,-0.83194148,2026-04-30 38:31:0
2025Q1_day10,cpi,0.383839479,2026-04-30 38:31:0
2025Q1_day10,unemployment rate,0.312517399,2026-04-30 38:31:0
2025Q1_day10,analyst sentiment score,-0.149873418,2026-04-30 38:31:0
2025Q1_day10,analyst consensus strength,-0.038855174,2026-04-30 38:31:0
2025Q1_day10,analyst bullish ratio,0.173957186,2026-04-30 38:31:0
